season,episode,transcript,num_words
1,2,Why are- why are you so tanned?,7
1,2,"Oh, I, uh- I went to Aruba.",7
1,2,Oh no. You went on our honeymoon alone?,8
1,2,"No. I went with, uh.. Now, this may hurt.",9
1,2,Me?!,1
1,2,No! I went with Mindy.,5
1,2,"Mindy?! My maid of honour, Mindy?!",6
1,2,"Yeah, well, uh, we're kind of a thing now.",9
1,2,"Oh! Well, um.. You've got plugs!",6
1,2,Careful! They haven't quite taken yet.,6
1,2,And you've got lenses! But you hate sticking your finger in your eye!,13
1,2,"Not for her. Listen, I really wanted to thank you.",10
1,2,Okay..,1
1,2,"See, about a month ago, I wanted to hurt you. More than I've ever wanted to hurt anyone in my life. And I'm an orthodontist.",25
1,2,Wow.,1
1,2,"You know, you were right? I mean, I thought we were happy. We weren't happy. But with Mindy, now I'm happy. Spit.",22
1,2,What?,1
1,2,Me.,1
1,2,"Anyway, um, I guess this belongs to you. And thank you for giving it to me.",16
1,2,"Well, thank you for giving it back.",7
1,2,Hello?!,1
1,2,"Oh, please! What's wrong with Helen?",6
1,2,Helen Geller? I don't think so.,6
1,2,Hello? It's not gonna be Helen Geller.,7
1,2,Thank you!,2
1,2,"No, I mean it's not Geller.",6
1,2,"What, it's gonna be Helen Willick?",6
1,2,"No, actually, um, we talked about Helen Willick-Bunch.",8
1,2,"Well, wait a minute, wha- why is she in the title?",11
1,2,It's my baby too.,4
1,2,"Oh, 's'funny, really? Um, I don't remember you making any sperm.",11
1,2,"Yeah, and we all know what a challenge that is!",10
1,2,"All right, you two, stop it!",6
1,2,"No no no, she gets a credit, hey, I'm in there too.",12
1,2,Ross. You're not actually suggesting Helen Willick-Bunch-Geller? 'Cause I think that borders on child abuse.,15
1,2,"Of course not, I'm... suggesting Geller-Willick-Bunch.",6
1,2,"Oh, no, nonononono, you see what he's doing? He knows no-one's gonna say all those names, so they'll wind up calling her Geller, then he gets his way!",28
1,2,"My way?! You-you think this is my way? Believe me, of all the ways I ever imagined this moment in my life being, this is not my way- y'know what? Uh, um, this is too hard. I'm not, I can't do-",41
1,2,Knock knock!How are we today? Any nausea?,7
1,2,Yeah. Yeah. A little.,4
1,2,"Well, I was just wondering about the mother-to-be, but.. thanks for sharing. Uh, lie back..",15
1,2,"You- uh- y'know what, I'm gonna go. I don't- I don't think I can be involved in this particular thing right now.",22
1,2,Oh my God.,3
1,2,Look at that.,3
1,2,I know.,2
1,2,Well? Isn't that amazing?,4
1,2,What are we supposed to be seeing here?,8
1,2,"I dunno, but.. I think it's about to attack the Enterprise.",11
1,2,"You know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato.",21
1,2,"Then don't do that, alright?",5
1,2,Okay!,1
1,2,Monica. Whaddya think?,3
1,2,Mm-hmm.,1
1,2,Wh- are you welling up?,5
1,2,No.,1
1,2,"You are, you're welling up.",5
1,2,Am not!,2
1,2,You're gonna be an aunt.,5
1,2,Oh shut up!,3
1,2,"Hi, Mindy. Hi, it-it's Rachel. Yeah, I'm fine. I-I saw Barry today. Oh, yeah, yeah he-he told me. No, no, it's okay. I hope you two are very happy, I really do. Oh, oh, and Mind, y'know, if-if everything works out, and you guys end up getting married and having kids- and everything- I just hope they have his old hairline and your old nose. Okay, I know it was a cheap shot, but I feel so much better now.",80
1,3,Hi guys!,2
1,3,"Hey, Pheebs! Hi!",3
1,3,"Hey. Oh, oh, how'd it go?",6
1,3,"Um, not so good. He walked me to the subway and said 'We should do this again!'",17
1,3,Ohh. Ouch.,2
1,3,"What? He said 'we should do it again', that's good, right?",11
1,3,"Uh, no. Loosely translated 'We should do this again' means 'You will never see me naked'.",16
1,3,Since when?,2
1,3,"Since always. It's like dating language. Y'know, like 'It's not you' means 'It is you'.",15
1,3,Or 'You're such a nice guy' means 'I'm gonna be dating leather-wearing alcoholics and complaining about them to you'.,19
1,3,"Or, or, y'know, um, 'I think we should see other people' means 'Ha, ha, I already am'.",17
1,3,And everybody knows this?,4
1,3,Yeah. Cushions the blow.,4
1,3,"Yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm.",27
1,3,"That's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm.",20
1,3,"Uh, Ross.",2
1,3,"What? Wh- hello? The Millners' farm in Connecticut? The Millners, they had this unbelievable farm, they had horses, and, and rabbits that he could chase and it was- it w- .....Oh my God, Chi Chi!",35
1,3,"""So how does it feel knowing you're about to die?""",10
1,3,"""Warden, in five minutes my pain will be over. But you'll have to live with the knowledge that you sent an honest man to die.""",25
1,3,"Hey, that was really good!",5
1,3,Thanks! Let's keep going.,4
1,3,"Okay. ""So. Whaddya want from me, Damone, huh?""",8
1,3,"""I just wanna go back to my cell. 'Cause in my cell, I can smoke.""",15
1,3,"""Smoke away.""",2
1,3,I think this is probably why Damone smokes in his cell alone.,12
1,3,What?,1
1,3,Relax your hand!,3
1,3,Not so much!,3
1,3,Whoah!,1
1,3,Hey!,1
1,3,Hey!,1
1,3,"Alright, now try taking a puff.",6
1,3,Alright.. okay. No. Give it to me.,7
1,3,"No no no, I am not giving you a cigarette.",10
1,3,"It's fine, it's fine. Look, do you wanna get this part, or not? Here.",14
1,3,"Don't think of it as a cigarette. Think of it as the thing that's been missing from your hand. When you're holding it, you feel right. You feel complete.",29
1,3,Y'miss it?,2
1,3,"Nah, not so much. Alright, now we smoke. Oh.. my.. God.",11
1,3,"No, no, no. They say it's the same as the distance from the tip of a guy's thumb to the tip of his index finger.",25
1,3,That's ridiculous!,2
1,3,Can I use.. either thumb?,5
1,3,"Alright, don't tell me, don't tell me! Decaf cappucino for Joey.. Coffee black.. Late.. And an iced tea. I'm getting pretty good at this!",24
1,3,"Yeah. Yeah, excellent.",3
1,3,Good for me!,3
1,3,"Y'okay, Phoebe?",2
1,3,"Yeah- no- I'm just- it's, I haven't worked- It's my bank.",11
1,3,What did they do to you?,6
1,3,"It's nothing, it's just- Okay. I'm going through my mail, and I open up their monthly, you know, STATEMENT-",19
1,3,Easy.,1
1,3,- and there's five hundred extra dollars in my account.,10
1,3,"Oh, Satan's minions at work again...",6
1,3,"Yes, 'cause now I have to go down there, and deal with them.",13
1,3,What are you talking about? Keep it!,7
1,3,"It's not mine, I didn't earn it, if I kept it, it would be like stealing.",16
1,3,"Yeah, but if you spent it, it would be like shopping!",11
1,3,"Okay. Okay, let's say I bought a really great pair of shoes. Do you know what I'd hear, with every step I took? 'Not-mine. Not-mine. Not-mine.' And even if I was happy, okay, and, and skipping- 'Not-not-mine, not-not-mine, not-not-mine, not-not-mine'...",40
1,3,We're with you. We got it.,6
1,3,Okay. I'd- just- I'd never be able to enjoy it. It would be like this giant karmic debt.,18
1,3,"Chandler, what are you doing?",5
1,3,Hey. Whaddya doing?,3
1,3,"Oh! Oh, God!",3
1,3,What is this?!,3
1,3,"I'm smoking. I'm smoking, I'm smoking.",6
1,3,"Oh, I can't believe you! You've been so good, for three years!",12
1,3,And this- is my reward!,5
1,3,"Hold on a second, alright? Just think about what you went through the last time you quit.",17
1,3,"Okay, so this time I won't quit!",7
1,3,Ohhh! Put it out!,4
1,3,"All right! I'm putting it out, I'm putting it out.",10
1,3,"Oh, no! I- I can't drink this now!",8
1,3,"Alright. I'm gonna go change, I've got a date.",9
1,3,This Alan again? How's it goin'?,6
1,3,"'S'going pretty good, y'know? It's nice, and, we're having fun.",10
1,3,So when do we get to meet the guy?,9
1,3,"Let's see, today's Monday... Never.",5
1,3,"Oh, come on! Come on!",5
1,3,No. Not after what happened with Steve.,7
1,3,What are you talking about? We love Schhteve! Schhteve was schhexy!.. Sorry.,12
1,3,"Look, I don't even know how I feel about him yet. Just give me a chance to figure that out.",20
1,3,"Well, then can we meet him?",6
1,3,Nope. Schhorry.,2
1,3,"I mean, why should I let them meet him? I mean, I bring a guy home, and within five minutes they're all over him. I mean, they're like- coyotes, picking off the weak members of the herd.",37
1,3,"Listen. As someone who's seen more than her fair share of bad beef, I'll tell you: that is not such a terrible thing. I mean, they're your friends, they're just looking out after you.",34
1,3,"I know. I just wish that once, I'd bring a guy home that they actually liked.",16
1,3,"Well, you do realise the odds of that happening are a little slimmer if they never get to meet the guy..",21
1,3,"Let it go, Ross.",4
1,3,"Yeah, well, you didn't know Chi Chi.",7
1,3,Do you all promise?,4
1,3,Yeah! We promise! We'll be good!,6
1,3,Chandler? Do you promise to be good?,7
1,3,"You can come in, but your filter-tipped little buddy has to stay outside!",13
1,3,"Hey, Pheebs.",2
1,3,"'Dear Ms. Buffay. Thank you for calling attention to our error. We have credited your account with five hundred dollars. We're sorry for the inconvenience, and hope you'll accept this- -football phone as our free gift.' Do you believe this?! Now I have a thousand dollars, and a football phone!",50
1,3,What bank is this?,4
1,3,Hey. It's him. Who is it?,6
1,3,It's Alan.,2
1,3,Chandler! He's here!,3
1,3,"Okay, please be good, please. Just remember how much you all like me.",13
1,3,"Hi. Alan, this is everybody. Everybody, this is Alan.",9
1,3,Hi.,1
1,3,"Hi, Alan.",2
1,3,I've heard schho much about all you guyschh!,8
1,3,"Thanks. I'll call you tomorrow. Okay. Okay, let's let the Alan-bashing begin. Who's gonna take the first shot, hmm?",19
1,3,C'mon!,1
1,3,"...I'll go. Let's start with the way he kept picking at- no, I'm sorry, I can't do this, can't do this. We loved him.",24
1,3,Loved him! Yeah! He's great!,5
1,3,Wait a minute! We're talking about someone that I'm going out with?,12
1,3,Yeah!,1
1,3,And did you notice...?,4
1,3,Yeah.,1
1,3,Know what was great? The way his smile was kinda crooked.,11
1,3,"Yes, yes! Like the man in the shoe!",8
1,3,...What shoe?,2
1,3,"From the nursery rhyme. 'There was a crooked man, Who had a crooked smile, Who lived in a shoe, For a... while...'",22
1,3,...So I think Alan will become the yardstick against which all future boyfriends will be measured.,16
1,3,"What future boyfriends? Nono, I th- I think this could be, y'know, it.",13
1,3,Really!,1
1,3,"Oh, yeah. I'd marry him just for his David Hasselhoff impression alone. You know I'm gonna be doing that at parties, right?",22
1,3,"You know what I like most about him, though?",9
1,3,What?,1
1,3,The way he makes me feel about myself.,8
1,3,Yeah...,1
1,3,Hi.. how was the game?,5
1,3,Well..,1
1,3,WE WON!! Thank you! Yes!,5
1,3,Fantastic! I have one question: How is that possible?,9
1,3,Alan.,1
1,3,"He was unbelievable. He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...",30
1,3,"I mean, it-it was like, it was like he made us into a team.",14
1,3,"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",13
1,3,Can I ask you guys a question? D'you ever think that Alan is maybe.. sometimes..,15
1,3,What?,1
1,3,"..I dunno, a little too Alan?",6
1,3,"Well, no. That's impossible. You can never be too Alan.",10
1,3,"Yeah, it's his, uh, innate Alan-ness that-that-that we adore.",9
1,3,I personally could have a gallon of Alan.,8
1,3,"Hey, Lizzie.",2
1,3,"Hey, Weird Girl.",3
1,3,I brought you alphabet soup.,5
1,3,Did you pick out the vowels?,6
1,3,"Yes. But I left in the Ys. 'Cause, y'know, ""sometimes y"". Uh, I also have something else for you.",19
1,3,Saltines?,1
1,3,"No, but would you like a thousand dollars and a football phone?",12
1,3,"What? Oh my God, there's really money in here.",9
1,3,I know.,2
1,3,"Weird Girl, what are you doing?",6
1,3,"No, I want you to have it. I don't want it.",11
1,3,"No, no, I ha-I have to give you something.",9
1,3,"Oh, that's fine, no.",4
1,3,Would you like my tin-foil hat?,6
1,3,"No. 'Cause you need that. No, it's okay, thanks.",9
1,3,"Please, let me do something.",5
1,3,"Okay, alright, you buy me a soda, and then we're even. Okay?",12
1,3,Okay.,1
1,3,Okay.,1
1,3,Keep the change. Sure you don't wanna pretzel?,8
1,3,"No, I'm fine.",3
1,3,See ya.,2
1,3,Huh!,1
1,3,A thumb?!,2
1,3,Eww!,1
1,3,"I know! I know, I opened it up and there it was, just floating in there, like this tiny little hitch-hiker!",21
1,3,"Well, maybe it's a contest, y'know? Like, collect all five?",10
1,3,"Does, um, anyone wanna see?",5
1,3,Nooo!,1
1,3,"Oh, hey, don't do that! Cut it out!",8
1,3,It's worse than the thumb!,5
1,3,"Hey, this is so unfair!",5
1,3,"Oh, why is it unfair?",5
1,3,"So I have a flaw! Big deal! Like Joey's constant knuckle-cracking isn't annoying? And Ross, with his over-pronouncing every single word? And Monica, with that snort when she laughs? I mean, what the hell is that thing? ...I accept all those flaws, why can't you accept me for this?",49
1,3,...Does the knuckle-cracking bother everybody?,5
1,3,"Well, I-I could live without it.",6
1,3,"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",16
1,3,"Oh, now, don't listen to him, Pheebs, I think it's endearing.",11
